ID	singluarvalue	contrib
1	16036.9299906428	169.17109344916
2	4501.52469353247	13.3291655971905
3	3904.42217124689	10.0276052795052
4	3182.84580101579	6.66369157271285
5	2279.953904459	3.41928910988605
6	2077.55043561588	2.8391402148031
7	1981.37916245746	2.58237240663905
8	1934.79198356506	2.46236397352736
9	1827.91144122592	2.19782946889611
10	1808.83874021598	2.15220378789846
11	1772.88503366275	2.06749675904505
12	1756.66517032158	2.02983936660939
13	1738.55188387445	1.98819511173867
14	1732.57790895179	1.9745549996812
15	1730.7415417407	1.97037153822996
16	1712.4803823543	1.92901186947716
17	1708.6089099927	1.92029974117311
18	1691.61461596763	1.88229005484771
19	1684.3731112282	1.86620904313577
20	1677.38607534796	1.85075851733371
21	1665.92528697411	1.82555419602884
22	1662.05311358081	1.81707764881692
23	1656.51816403315	1.80499537965698
24	1650.7445249104	1.79243502170519
25	1640.87149713665	1.77105819600514
26	1635.70357089308	1.75991986502615
27	1630.94749183858	1.74970022729546
28	1623.34872632266	1.73343411319028
29	1614.67825326917	1.71496666260161
30	1612.48196119264	1.71030442598022
31	1610.21922965326	1.70550779001196
32	1603.10619796485	1.69047314618705
33	1597.55713480888	1.67879044275756
34	1594.68583054827	1.67276125451164
35	1590.70262888514	1.66441525438972
36	1584.70351906168	1.65188471449351
37	1570.99634229262	1.6234317583743
38	1564.98619925497	1.61103402951172
39	1563.91532783159	1.60883002279113
40	1553.10742700376	1.58667026477827
41	1549.33770388037	1.57897723784715
42	1544.31019161911	1.5687464822225
43	1541.1703787988	1.56237397605881
44	1538.08535106686	1.55612529266692
45	1535.00326566845	1.54989507181922
46	1525.27325575525	1.53030853546672
47	1521.94052067399	1.52362836714025
48	1518.7649205241	1.51727675668584
49	1513.54950813555	1.50687404465324
50	1508.4901395568	1.49681677332463
51	1501.73549007155	1.48344202691766
52	1495.0533798465	1.47026997383656
53	1492.21845058698	1.46469939070505
54	1484.56144689489	1.44970636551993
55	1482.68783793403	1.44604943525704
56	1475.06670717568	1.43122202742014
57	1469.51280946549	1.42046468846016
58	1463.32068161907	1.408519004758
59	1461.17431086676	1.40439005770631
60	1459.20798199901	1.40061277446773
61	1455.73170745327	1.39394735736044
62	1447.86889327956	1.37892982490263
63	1442.48568199333	1.36869509846651
64	1430.96637947365	1.34692232120163
65	1430.20493660549	1.34548925954636
66	1427.43441638559	1.34028148191462
67	1426.03731926756	1.33765917293743
68	1423.63379850836	1.33315384603964
69	1414.02730939928	1.31522266429348
70	1410.03962931122	1.30781503933784
71	1407.95668160974	1.30395401556266
72	1403.41276923081	1.29555106981908
73	1400.66559424313	1.29048396183102
74	1394.17470718245	1.27855109649533
75	1392.66942650738	1.27579170160616
76	1387.1934835071	1.265778660761
77	1381.13536792494	1.2547470501548
78	1377.03966734523	1.24731628197478
79	1370.68572499358	1.23583209413905
80	1367.81979874058	1.23066956730723
81	1364.60355139825	1.22488885816687
82	1363.37382657089	1.22268221354708
83	1361.02083530003	1.21846550070567
84	1352.94267001113	1.2040443329671
85	1350.44158272886	1.19959678831058
86	1347.73826585194	1.19479888446575
87	1343.38369841173	1.18709052264589
88	1339.0333039984	1.17941445814224
89	1335.55347049643	1.17329238029763
90	1334.50783079351	1.17145589698178
91	1331.90900275785	1.16689774002755
92	1326.4254831236	1.15730919486876
93	1325.0881311871	1.15497668622354
94	1316.46490763578	1.13999320699846
95	1312.39585029571	1.13295689508246
96	1310.90355996477	1.13038184976482
97	1305.54025761162	1.12115130390699
98	1302.1610581728	1.11535494377911
99	1296.8623695786	1.10629631879601
100	1295.67673621221	1.10427441997672
101	1288.91952185816	1.09278642870335
102	1288.11871074728	1.09142894494642
103	1284.87546347533	1.08593982710798
104	1280.52526507043	1.07859894975195
