ID	singluarvalue	contrib
1	13171.474817919	119.257915506962
2	3695.74907794363	9.38908685875694
3	3546.94726100278	8.6482426102478
4	3192.53712957133	7.0063255986232
5	2519.1299422489	4.36234030923672
6	2394.28409407932	3.94066723650676
7	2185.59370628582	3.28365306264867
8	1898.13991586521	2.47670822466332
9	1895.51035763648	2.46985084039947
10	1886.93229282451	2.44754697797933
11	1856.73015223122	2.36982339552444
12	1838.31678519058	2.323052942988
13	1814.85903131508	2.26414479060551
14	1814.12266123499	2.26230783223782
15	1794.54104647916	2.21373277552268
16	1783.61388513264	2.18685552128881
17	1777.74636562396	2.1724910762597
18	1762.42788693663	2.13521255487712
19	1756.52197004825	2.12092628625726
20	1755.87111931989	2.11935482777494
21	1747.93997301112	2.10025211494419
22	1739.1965289484	2.07929314735101
23	1726.95754076673	2.05013151832852
24	1719.06985274816	2.03144678721572
25	1716.07615910703	2.02437757598448
26	1707.35631156721	2.00385702301658
27	1699.77670310335	1.98610473795124
28	1698.77475013498	1.98376396339575
29	1692.18496381927	1.96840321538767
30	1688.09081132729	1.95888984184118
31	1681.90315041762	1.94455562298913
32	1679.32487965696	1.93859838565846
33	1670.51853165622	1.91831974907732
34	1667.95173052124	1.91242916801264
35	1656.43553097146	1.88611199755548
36	1654.38046975639	1.88143488080788
37	1649.29995650339	1.86989705385192
38	1643.32933807957	1.85638315833481
39	1638.30879627416	1.84505759847482
40	1632.40234472597	1.83177792983982
41	1630.41295607892	1.82731591995813
42	1624.789108125	1.8147315949755
43	1618.01982031589	1.79964182075456
44	1613.11691056381	1.78875182682022
45	1604.24486799712	1.76912988799761
46	1600.26025017408	1.76035248486922
47	1594.51492635491	1.74773498772484
48	1589.11235285427	1.73591161709551
49	1583.41734532286	1.7234917084532
50	1578.53758602562	1.71288519913227
51	1572.49844647309	1.69980402167938
52	1569.80671989375	1.69398971808548
53	1565.75935104017	1.68526588908917
54	1555.01225602674	1.6622105519759
55	1545.79876632121	1.64257162042834
56	1543.19704219532	1.63704706970328
57	1540.30516908331	1.63091733187662
58	1536.31382543764	1.62247599484408
59	1527.6956519986	1.60432402603846
60	1525.56575446176	1.59985368041447
61	1522.47311050735	1.59337377261246
62	1520.52008397705	1.58928843900927
63	1518.3798764777	1.58481758295548
64	1514.70742757108	1.57716057539679
65	1508.03045808996	1.56328668424851
66	1504.86404249987	1.55672870191861
67	1496.57198123202	1.53962027829489
68	1493.99880868762	1.53433045215656
69	1492.72242271809	1.53170988608975
70	1488.43044510452	1.52291439492319
71	1479.15777341741	1.50399849865475
72	1475.69980412474	1.49697463475658
73	1472.25185043596	1.48998748288312
74	1469.85935974424	1.48514879349826
75	1467.7147138949	1.48081804647861
76	1461.01107233745	1.46732195858603
77	1457.50935610426	1.46029670364104
78	1449.41856305883	1.44412917057542
79	1446.04527570114	1.43741503840254
80	1445.77948971619	1.43688668750247
81	1441.04691034527	1.4274951439488
82	1439.13654291687	1.42371284843024
83	1434.24063051853	1.41404244309119
84	1431.10860048541	1.40787334207246
85	1428.33800851205	1.40242740064714
86	1426.17709556132	1.39818718426172
87	1416.74396329194	1.37975235469177
88	1413.42191680938	1.37328932727757
89	1408.82399550125	1.36436912322355
90	1404.98313454044	1.35693993581358
91	1401.91538390358	1.35102070645264
92	1398.61469096195	1.34466646420593
93	1393.6571322417	1.3351506936205
94	1388.70796884318	1.32568474131057
95	1386.29195278346	1.32107601207103
96	1383.41820008583	1.31560456607207
97	1380.74299132642	1.31052133976248
98	1372.83107121977	1.29554529747787
99	1370.93184724893	1.29196316892263
100	1365.2518765133	1.28127976236992
101	1361.25891055109	1.27379597860381
102	1357.11309533806	1.26604891302488
103	1355.09730255429	1.26229064572666
104	1354.01510139417	1.2602752820718
105	1348.02003572739	1.24913994573842
106	1342.33553268455	1.23862709284095
107	1338.24766068366	1.23109449153188
108	1333.56750906286	1.22249872251833
109	1332.05350369089	1.21972448128928
110	1329.92547602235	1.2158304423108
111	1326.44828004953	1.20948098290131
112	1322.51258550502	1.20231434718898
113	1317.4977811745	1.19321357953572
114	1315.17262524337	1.18900566435571
115	1310.94632044018	1.18137620769178
116	1307.74643259942	1.17561600580892
117	1304.48974440692	1.16976801041865
118	1300.56986621137	1.16274847063088
119	1298.50687187718	1.15906263860025
120	1296.40914267315	1.15532074759602
121	1290.75142734187	1.1452587808409
122	1286.62799213618	1.13795318011054
123	1284.26804365043	1.13378251383788
124	1276.59991647993	1.12028372214363
125	1275.27585179041	1.11796105415657
126	1273.26782273272	1.1144431785716
127	1267.32242985837	1.10405992194059
128	1266.74266108304	1.1030499925984
129	1260.76596580937	1.09266581367764
130	1260.52349703209	1.09224557411724
131	1256.64574022897	1.08553574613759
132	1252.45889267083	1.0783142975565
133	1252.3704243136	1.07816196788591
134	1245.04964816464	1.06559394023086
135	1242.92675071435	1.06196321256904
136	1237.98514534059	1.05353573113415
137	1233.01751045534	1.04509769690575
138	1231.99820578904	1.04337049898206
139	1227.15279833841	1.03517955600556
140	1224.56974401389	1.03082620923767
141	1220.0316401121	1.02320013742407
142	1215.39275633152	1.01543397361672
143	1212.18210050957	1.0100761947448
144	1209.59281724448	1.00576565410831
145	1206.34803891456	1.0003768830441
146	1203.6948256034	0.995981311666952
147	1198.67716662414	0.987695027936241
148	1198.1836783302	0.986881938949961
149	1196.41132726168	0.983964510417192
150	1191.94489932743	0.976631575402318
151	1187.30290517612	0.969039462314607
152	1183.76161737426	0.9632675064957
153	1181.94225799173	0.960308831384333
154	1177.10146072408	0.952458801924697
155	1176.57682010126	0.951609958835949
156	1170.72556588869	0.942168558581018
157	1167.26566975785	0.936607924179457
158	1163.19350647435	0.930084357802143
159	1161.55330221427	0.927463207059057
160	1158.64264516949	0.922820897434954
161	1157.41850281499	0.920871949002846
162	1152.97373220772	0.913812781766983
163	1150.76916726421	0.910321577103372
164	1148.57133822857	0.906847690811902
165	1144.13951660597	0.899862955364392
166	1141.47502388369	0.895676601545386
167	1139.4860744363	0.89255799902394
168	1132.20980927927	0.88119541493183
169	1125.91841859794	0.8714294838136
170	1123.49186236479	0.86767735760436
171	1123.05035291127	0.866995532491123
172	1119.94476894444	0.862207137064996
173	1117.69283171406	0.858743244333466
174	1110.68282474514	0.848005198398327
175	1110.08735101721	0.847096154985761
176	1108.57274001572	0.84478616402345
177	1104.20743189392	0.838146110548068
178	1099.40147475827	0.830866086492351
179	1096.40361565627	0.826341036233375
180	1094.74445409125	0.8238419640098
181	1090.97570606697	0.818179439926139
182	1090.14271801917	0.816930514755103
183	1086.64499721772	0.811696684661636
184	1082.89451672717	0.806103323308816
185	1080.19792062524	0.802093646362026
186	1078.95360527501	0.800246794836164
187	1075.33704095591	0.794891062164334
188	1072.45471031227	0.790635525159071
189	1066.54744403249	0.781949598217672
190	1064.48891033279	0.778934043299908
191	1062.97132188202	0.776714652068518
192	1060.19872564892	0.772668056422078
193	1058.0667513555	0.769563634408543
194	1054.42467309374	0.764274767593338
195	1052.67936082342	0.761746764955247
196	1048.32120861794	0.755452471802616
197	1043.44803460946	0.748445278560887
198	1037.30862792586	0.739663831270465
