ID	singluarvalue	contrib
1	17305.2149261297	195.418400067628
2	3568.63203974232	8.31026741264133
3	3037.62666437057	6.02116115460259
4	2491.89058038068	4.05199961250544
5	2379.98342026767	3.69623284252048
6	2140.79971958628	2.99063586141908
7	1860.72446866729	2.25930880924501
8	1764.12295163309	2.03080937156904
9	1729.06147085369	1.95088794502043
10	1723.17918905286	1.93763664923982
11	1708.73731458668	1.90529428698613
12	1704.94793661871	1.89685311284493
13	1686.12788519492	1.85520745137865
14	1684.6130994099	1.85187558128042
15	1680.08367341902	1.84193067813609
16	1665.36160964499	1.80979155051729
17	1665.0132331163	1.80903445013925
18	1657.02403847819	1.7917156037232
19	1646.95309895165	1.77000267133874
20	1640.36243114424	1.7558648570675
21	1632.75583488113	1.73961821839502
22	1626.48662305698	1.7262848133752
23	1615.93873181507	1.70396723398685
24	1609.57732932519	1.69057775920516
25	1602.38704800464	1.67550724533893
26	1596.34596674401	1.66289756350207
27	1592.82447424492	1.65556904892304
28	1588.84288240065	1.64730252420526
29	1583.55448246906	1.63635481306809
30	1566.9358940907	1.60218963042722
31	1564.56489963866	1.59734462216258
32	1559.25688075567	1.58652454977799
33	1553.29095904343	1.57440727256368
34	1543.13622651953	1.55388899886703
35	1540.32501362432	1.54823255230956
36	1538.76520475974	1.54509850710326
37	1534.48203904969	1.53650888938116
38	1524.93428066517	1.51744763586473
39	1517.26255141985	1.50221791178583
40	1515.2345828342	1.49820487555478
41	1505.72798127337	1.47946433584276
42	1502.16306001724	1.47246714853185
43	1500.04488056149	1.46831746498252
44	1496.84473432947	1.46205922764741
45	1488.47293775251	1.4457504775789
46	1485.08460626919	1.43917581155307
47	1482.32388066389	1.43383001980748
48	1476.81847676587	1.4231992062176
49	1471.67961060367	1.41331186287047
50	1470.57257009662	1.41118639343608
51	1466.09788994974	1.4026115012136
52	1461.60767836978	1.39403311366494
53	1456.43065667881	1.38417525843357
54	1449.25615630173	1.3705717188864
55	1445.35806096649	1.36320872219033
56	1444.10989892761	1.36085529746747
57	1436.15822343973	1.34591005297546
58	1434.75841462957	1.34328764194424
59	1429.89620031873	1.33419860595426
60	1426.7026554155	1.32824563527872
61	1418.99998747824	1.31394214084385
62	1416.60502495628	1.30951058817376
63	1410.83143656074	1.29885812278208
64	1403.10466360181	1.28467003585291
65	1402.08233114943	1.2827986410367
66	1397.46013950198	1.27435467520763
67	1393.84350682137	1.26776714008738
68	1390.16577597642	1.26108582305856
69	1385.36115110165	1.25238387696156
70	1377.49947295872	1.23821009671402
71	1371.06079322018	1.22666191667572
72	1370.05749026976	1.22486730154877
73	1367.71129842419	1.22067577957304
74	1364.9135082364	1.21568685879511
75	1363.02241465293	1.21232051362731
76	1357.37491902485	1.2022951599614
77	1353.64813404384	1.19570222175064
78	1348.57254462921	1.18675230997214
79	1344.27068879415	1.17919306566213
80	1341.05018612486	1.17354978942088
81	1337.87117215162	1.16799248919084
82	1336.33776108975	1.16531661688098
83	1330.07907845378	1.15442675348999
84	1327.09177015451	1.149246977443
85	1325.07558651709	1.14575764402677
86	1318.1180255555	1.13375719615763
87	1314.73149337218	1.12793894180395
88	1312.21588158413	1.12362666676839
89	1305.13035354679	1.11152500930193
90	1303.75774867432	1.10918825825074
91	1302.2555103839	1.10663363472785
92	1298.26228375228	1.09985729381409
93	1294.51016902885	1.09350907378577
94	1291.14263799791	1.08782717787426
95	1284.1198373686	1.07602551247353
96	1281.41847384308	1.07150307059286
97	1276.83971574177	1.06385937238864
98	1271.9347505059	1.05570146445667
99	1270.70910206467	1.05366787674703
100	1264.53435323611	1.04345259322119
101	1262.8008630375	1.04059371472702
102	1261.08305733628	1.03776457188789
103	1257.41336142149	1.03173366151435
104	1251.75281669373	1.02246538228189
105	1248.66324648367	1.01742432296721
106	1241.57625643517	1.00590798505759
107	1239.5304034674	1.00259567249873
108	1236.28848601087	0.997358073035806
109	1234.00007910525	0.993669211142756
110	1233.09756637184	0.992216259584192
111	1228.54217025743	0.984898770231613
112	1227.28032974986	0.982876622421895
113	1221.44276911854	0.973548751222459
114	1220.49150460618	0.972032934394387
115	1213.07016213333	0.960247752562704
116	1211.1877852766	0.95726994340597
117	1206.48977509662	0.949858141705389
118	1202.67080561131	0.943854380708929
119	1200.65890366047	0.940699146330699
120	1198.45806524936	0.937253655979873
121	1193.41476097847	0.929382025225135
122	1192.41547362113	0.927826269567047
123	1185.10041897822	0.916477403738136
124	1183.21769767628	0.913567775305648
125	1182.31151125269	0.912168969826983
126	1179.13207856052	0.907269617528673
127	1171.68977398481	0.895852969371984
128	1169.07050164492	0.89185214899399
129	1168.60207220917	0.891137587979545
130	1165.43152919666	0.886308643505756
131	1159.84035672445	0.87782488908874
132	1153.20327536278	0.867807087519108
133	1151.51541024209	0.865268646249103
134	1147.23833182994	0.858852841778151
135	1145.6157606792	0.856425160734086
136	1143.32681774337	0.853006300696242
137	1139.49357590511	0.847296125652018
138	1136.70451826402	0.843153468393387
139	1131.77504643873	0.835856428536773
